time,temp,logger,height
19/07/2022 04:00,17.3,upper 3B,upper
19/07/2022 04:10,17.2,upper 3B,upper
19/07/2022 04:20,17.4,upper 3B,upper
19/07/2022 04:30,17.5,upper 3B,upper
19/07/2022 04:40,17.6,upper 3B,upper
19/07/2022 04:50,17.5,upper 3B,upper
19/07/2022 05:00,17.4,upper 3B,upper
19/07/2022 05:10,17.5,upper 3B,upper
19/07/2022 05:20,17.5,upper 3B,upper
19/07/2022 05:30,17.4,upper 3B,upper
19/07/2022 05:40,17.4,upper 3B,upper
19/07/2022 05:50,17.4,upper 3B,upper
19/07/2022 06:00,17.4,upper 3B,upper
19/07/2022 06:10,17.4,upper 3B,upper
19/07/2022 06:20,17.4,upper 3B,upper
19/07/2022 06:30,17.4,upper 3B,upper
19/07/2022 06:40,17.4,upper 3B,upper
19/07/2022 06:50,17.5,upper 3B,upper
19/07/2022 07:00,17.5,upper 3B,upper
19/07/2022 07:10,17.5,upper 3B,upper
19/07/2022 07:20,17.5,upper 3B,upper
19/07/2022 07:30,17.5,upper 3B,upper
19/07/2022 07:40,17.6,upper 3B,upper
19/07/2022 07:50,17.6,upper 3B,upper
19/07/2022 08:00,17.6,upper 3B,upper
19/07/2022 08:10,17.6,upper 3B,upper
19/07/2022 08:20,17.5,upper 3B,upper
19/07/2022 08:30,17.7,upper 3B,upper
19/07/2022 08:40,17.7,upper 3B,upper
19/07/2022 08:50,17.8,upper 3B,upper
19/07/2022 09:00,18.3,upper 3B,upper
19/07/2022 09:10,19.5,upper 3B,upper
19/07/2022 09:20,19.9,upper 3B,upper
19/07/2022 09:30,19.8,upper 3B,upper
19/07/2022 09:40,21.7,upper 3B,upper
19/07/2022 09:50,21.5,upper 3B,upper
19/07/2022 10:00,23.5,upper 3B,upper
19/07/2022 10:10,21.7,upper 3B,upper
19/07/2022 10:20,21.8,upper 3B,upper
19/07/2022 10:30,25.1,upper 3B,upper
19/07/2022 10:40,24.5,upper 3B,upper
19/07/2022 10:50,26.2,upper 3B,upper
19/07/2022 11:00,24.8,upper 3B,upper
19/07/2022 11:10,25.2,upper 3B,upper
19/07/2022 11:20,25.4,upper 3B,upper
19/07/2022 11:30,31.1,upper 3B,upper
19/07/2022 11:40,30.2,upper 3B,upper
19/07/2022 11:50,30.6,upper 3B,upper
19/07/2022 12:00,30,upper 3B,upper
19/07/2022 12:10,31,upper 3B,upper
19/07/2022 12:20,33.3,upper 3B,upper
19/07/2022 12:30,35.3,upper 3B,upper
19/07/2022 12:40,35.4,upper 3B,upper
19/07/2022 12:50,35.8,upper 3B,upper
19/07/2022 13:00,37.1,upper 3B,upper
19/07/2022 13:10,38.9,upper 3B,upper
19/07/2022 13:20,40.2,upper 3B,upper
19/07/2022 13:30,40.8,upper 3B,upper
19/07/2022 13:40,41.6,upper 3B,upper
19/07/2022 13:50,41.6,upper 3B,upper
19/07/2022 14:00,35.1,upper 3B,upper
19/07/2022 14:10,34.5,upper 3B,upper
19/07/2022 14:20,36.7,upper 3B,upper
19/07/2022 14:30,36.1,upper 3B,upper
19/07/2022 14:40,35.6,upper 3B,upper
19/07/2022 14:50,36.7,upper 3B,upper
19/07/2022 15:00,37.9,upper 3B,upper
19/07/2022 15:10,37.1,upper 3B,upper
19/07/2022 15:20,35.2,upper 3B,upper
19/07/2022 15:30,37.7,upper 3B,upper
19/07/2022 15:40,38.2,upper 3B,upper
19/07/2022 15:50,36.3,upper 3B,upper
19/07/2022 16:00,35.7,upper 3B,upper
19/07/2022 16:10,36.7,upper 3B,upper
19/07/2022 16:20,39.1,upper 3B,upper
19/07/2022 16:30,39.2,upper 3B,upper
19/07/2022 16:40,38.9,upper 3B,upper
19/07/2022 16:50,38.5,upper 3B,upper
19/07/2022 17:00,38,upper 3B,upper
19/07/2022 17:10,37.4,upper 3B,upper
19/07/2022 17:20,25.4,upper 3B,upper
19/07/2022 17:30,22.2,upper 3B,upper
19/07/2022 17:40,20.6,upper 3B,upper
19/07/2022 17:50,19.7,upper 3B,upper
19/07/2022 18:00,19.4,upper 3B,upper
19/07/2022 18:10,18.8,upper 3B,upper
19/07/2022 18:20,18.5,upper 3B,upper
19/07/2022 18:30,18.4,upper 3B,upper
19/07/2022 18:40,18.3,upper 3B,upper
19/07/2022 18:50,18.1,upper 3B,upper
19/07/2022 19:00,17.8,upper 3B,upper
19/07/2022 19:10,17.7,upper 3B,upper
19/07/2022 19:20,17.6,upper 3B,upper
19/07/2022 19:30,17.6,upper 3B,upper
19/07/2022 19:40,17.5,upper 3B,upper
19/07/2022 19:50,17.5,upper 3B,upper
19/07/2022 20:00,17.5,upper 3B,upper
19/07/2022 20:10,17.5,upper 3B,upper
19/07/2022 20:20,17.5,upper 3B,upper
19/07/2022 20:30,17.5,upper 3B,upper
19/07/2022 20:40,17.5,upper 3B,upper
19/07/2022 20:50,17.6,upper 3B,upper
19/07/2022 21:00,17.7,upper 3B,upper
19/07/2022 21:10,17.7,upper 3B,upper
19/07/2022 21:20,17.7,upper 3B,upper
19/07/2022 21:30,17.7,upper 3B,upper
19/07/2022 21:40,17.8,upper 3B,upper
19/07/2022 21:50,17.8,upper 3B,upper
19/07/2022 22:00,17.8,upper 3B,upper
19/07/2022 22:10,17.8,upper 3B,upper
19/07/2022 22:20,17.8,upper 3B,upper
19/07/2022 22:30,17.7,upper 3B,upper
19/07/2022 22:40,17.7,upper 3B,upper
19/07/2022 22:50,17.7,upper 3B,upper
19/07/2022 23:00,17.8,upper 3B,upper
19/07/2022 23:10,17.7,upper 3B,upper
19/07/2022 23:20,17.7,upper 3B,upper
19/07/2022 23:30,17.7,upper 3B,upper
19/07/2022 23:40,17.6,upper 3B,upper
19/07/2022 23:50,17.5,upper 3B,upper
20/07/2022 00:00,17.4,upper 3B,upper
20/07/2022 00:10,17.4,upper 3B,upper
20/07/2022 00:20,17.4,upper 3B,upper
20/07/2022 00:30,17.5,upper 3B,upper
20/07/2022 00:40,17.5,upper 3B,upper
20/07/2022 00:50,17.6,upper 3B,upper
20/07/2022 01:00,17.5,upper 3B,upper
20/07/2022 01:10,17.4,upper 3B,upper
20/07/2022 01:20,17.4,upper 3B,upper
20/07/2022 01:30,17.4,upper 3B,upper
20/07/2022 01:40,17.4,upper 3B,upper
20/07/2022 01:50,17.4,upper 3B,upper
20/07/2022 02:00,17.4,upper 3B,upper
20/07/2022 02:10,17.4,upper 3B,upper
20/07/2022 02:20,17.4,upper 3B,upper
20/07/2022 02:30,17.4,upper 3B,upper
20/07/2022 02:40,17.4,upper 3B,upper
20/07/2022 02:50,17.3,upper 3B,upper
20/07/2022 03:00,17.3,upper 3B,upper
20/07/2022 03:10,17.4,upper 3B,upper
20/07/2022 03:20,17.3,upper 3B,upper
20/07/2022 03:30,17.3,upper 3B,upper
20/07/2022 03:40,17.2,upper 3B,upper
20/07/2022 03:50,17.2,upper 3B,upper
20/07/2022 04:00,17,upper 3B,upper
20/07/2022 04:10,17.1,upper 3B,upper
20/07/2022 04:20,16.9,upper 3B,upper
20/07/2022 04:30,16.9,upper 3B,upper
20/07/2022 04:40,16.8,upper 3B,upper
20/07/2022 04:50,16.5,upper 3B,upper
20/07/2022 05:00,16.4,upper 3B,upper
20/07/2022 05:10,16.4,upper 3B,upper
20/07/2022 05:20,16.3,upper 3B,upper
20/07/2022 05:30,16.3,upper 3B,upper
20/07/2022 05:40,16.5,upper 3B,upper
20/07/2022 05:50,16.5,upper 3B,upper
20/07/2022 06:00,16.6,upper 3B,upper
20/07/2022 06:10,16.7,upper 3B,upper
20/07/2022 06:20,16.8,upper 3B,upper
20/07/2022 06:30,16.8,upper 3B,upper
20/07/2022 06:40,16.9,upper 3B,upper
20/07/2022 06:50,16.9,upper 3B,upper
20/07/2022 07:00,16.7,upper 3B,upper
20/07/2022 07:10,16.7,upper 3B,upper
20/07/2022 07:20,16.7,upper 3B,upper
20/07/2022 07:30,16.6,upper 3B,upper
20/07/2022 07:40,16.7,upper 3B,upper
20/07/2022 07:50,16.6,upper 3B,upper
20/07/2022 08:00,16.6,upper 3B,upper
20/07/2022 08:10,16.6,upper 3B,upper
20/07/2022 08:20,16.5,upper 3B,upper
20/07/2022 08:30,16.5,upper 3B,upper
20/07/2022 08:40,16.4,upper 3B,upper
20/07/2022 08:50,16.5,upper 3B,upper
20/07/2022 09:00,16.4,upper 3B,upper
20/07/2022 09:10,16.7,upper 3B,upper
20/07/2022 09:20,16.6,upper 3B,upper
20/07/2022 09:30,16.6,upper 3B,upper
20/07/2022 09:40,16.6,upper 3B,upper
20/07/2022 09:50,19.5,upper 3B,upper
20/07/2022 10:00,18.4,upper 3B,upper
20/07/2022 10:10,21.7,upper 3B,upper
20/07/2022 10:20,23.2,upper 3B,upper
20/07/2022 10:30,26.9,upper 3B,upper
20/07/2022 10:40,28,upper 3B,upper
20/07/2022 10:50,29,upper 3B,upper
20/07/2022 11:00,30.7,upper 3B,upper
20/07/2022 11:10,31.6,upper 3B,upper
20/07/2022 11:20,32.8,upper 3B,upper
20/07/2022 11:30,33.6,upper 3B,upper
20/07/2022 11:40,34.5,upper 3B,upper
20/07/2022 11:50,34.8,upper 3B,upper
20/07/2022 12:00,35.6,upper 3B,upper
20/07/2022 12:10,36.5,upper 3B,upper
20/07/2022 12:20,36.7,upper 3B,upper
20/07/2022 12:30,37.2,upper 3B,upper
20/07/2022 12:40,37.5,upper 3B,upper
20/07/2022 12:50,38.2,upper 3B,upper
20/07/2022 13:00,38,upper 3B,upper
20/07/2022 13:10,38.4,upper 3B,upper
20/07/2022 13:20,38.4,upper 3B,upper
20/07/2022 13:30,38,upper 3B,upper
20/07/2022 13:40,37.8,upper 3B,upper
20/07/2022 13:50,37.8,upper 3B,upper
20/07/2022 14:00,38.1,upper 3B,upper
20/07/2022 14:10,38.3,upper 3B,upper
20/07/2022 14:20,38.5,upper 3B,upper
20/07/2022 14:30,38.2,upper 3B,upper
20/07/2022 14:40,38.4,upper 3B,upper
20/07/2022 14:50,38.6,upper 3B,upper
20/07/2022 15:00,38,upper 3B,upper
20/07/2022 15:10,38.7,upper 3B,upper
20/07/2022 15:20,39.2,upper 3B,upper
20/07/2022 15:30,38.6,upper 3B,upper
20/07/2022 15:40,37.5,upper 3B,upper
20/07/2022 15:50,36.7,upper 3B,upper
20/07/2022 16:00,33.2,upper 3B,upper
20/07/2022 16:10,33.3,upper 3B,upper
20/07/2022 16:20,36.1,upper 3B,upper
20/07/2022 16:30,36.1,upper 3B,upper
20/07/2022 16:40,35.5,upper 3B,upper
20/07/2022 16:50,34.9,upper 3B,upper
20/07/2022 17:00,34.5,upper 3B,upper
20/07/2022 17:10,34.1,upper 3B,upper
20/07/2022 17:20,33.7,upper 3B,upper
20/07/2022 17:30,33.4,upper 3B,upper
20/07/2022 17:40,33.1,upper 3B,upper
20/07/2022 17:50,32.4,upper 3B,upper
20/07/2022 18:00,31.4,upper 3B,upper
20/07/2022 18:10,30.5,upper 3B,upper
20/07/2022 18:20,29.6,upper 3B,upper
20/07/2022 18:30,28.8,upper 3B,upper
20/07/2022 18:40,28.2,upper 3B,upper
20/07/2022 18:50,27.6,upper 3B,upper
20/07/2022 19:00,27.1,upper 3B,upper
20/07/2022 19:10,26.7,upper 3B,upper
20/07/2022 19:20,26.4,upper 3B,upper
20/07/2022 19:30,26.1,upper 3B,upper
20/07/2022 19:40,25.8,upper 3B,upper
20/07/2022 19:50,25.5,upper 3B,upper
20/07/2022 20:00,25.3,upper 3B,upper
20/07/2022 20:10,25.1,upper 3B,upper
20/07/2022 20:20,24.9,upper 3B,upper
20/07/2022 20:30,24.8,upper 3B,upper
20/07/2022 20:40,24.7,upper 3B,upper
20/07/2022 20:50,24.6,upper 3B,upper
20/07/2022 21:00,24.5,upper 3B,upper
20/07/2022 21:10,24.4,upper 3B,upper
20/07/2022 21:20,24.3,upper 3B,upper
20/07/2022 21:30,24.3,upper 3B,upper
20/07/2022 21:40,24.3,upper 3B,upper
20/07/2022 21:50,24.2,upper 3B,upper
20/07/2022 22:00,24.2,upper 3B,upper
20/07/2022 22:10,24.2,upper 3B,upper
20/07/2022 22:20,24.2,upper 3B,upper
20/07/2022 22:30,24.2,upper 3B,upper
20/07/2022 22:40,24.2,upper 3B,upper
20/07/2022 22:50,24.1,upper 3B,upper
20/07/2022 23:00,24.2,upper 3B,upper
20/07/2022 23:10,24.1,upper 3B,upper
20/07/2022 23:20,24.1,upper 3B,upper
20/07/2022 23:30,24.2,upper 3B,upper
20/07/2022 23:40,24.2,upper 3B,upper
20/07/2022 23:50,24.1,upper 3B,upper
21/07/2022 00:00,24.1,upper 3B,upper
21/07/2022 00:10,24.2,upper 3B,upper
21/07/2022 00:20,24.2,upper 3B,upper
21/07/2022 00:30,24.1,upper 3B,upper
21/07/2022 00:40,24.2,upper 3B,upper
21/07/2022 00:50,24.2,upper 3B,upper
21/07/2022 01:00,24.2,upper 3B,upper
21/07/2022 01:10,24.2,upper 3B,upper
21/07/2022 01:20,24.2,upper 3B,upper
21/07/2022 01:30,24.2,upper 3B,upper
21/07/2022 01:40,24.1,upper 3B,upper
21/07/2022 01:50,24.1,upper 3B,upper
21/07/2022 02:00,24.1,upper 3B,upper
21/07/2022 02:10,24.1,upper 3B,upper
21/07/2022 02:20,24.1,upper 3B,upper
21/07/2022 02:30,24.1,upper 3B,upper
21/07/2022 02:40,24.1,upper 3B,upper
21/07/2022 02:50,24.1,upper 3B,upper
21/07/2022 03:00,24.1,upper 3B,upper
21/07/2022 03:10,24.1,upper 3B,upper
21/07/2022 03:20,24,upper 3B,upper
21/07/2022 03:30,24.1,upper 3B,upper
21/07/2022 03:40,24,upper 3B,upper
21/07/2022 03:50,24,upper 3B,upper
21/07/2022 04:00,24,upper 3B,upper
21/07/2022 04:10,24,upper 3B,upper
21/07/2022 04:20,24,upper 3B,upper
21/07/2022 04:30,24,upper 3B,upper
21/07/2022 04:40,23.9,upper 3B,upper
21/07/2022 04:50,23.9,upper 3B,upper
21/07/2022 05:00,24,upper 3B,upper
21/07/2022 05:10,23.9,upper 3B,upper
21/07/2022 05:20,23.9,upper 3B,upper
21/07/2022 05:30,23.9,upper 3B,upper
21/07/2022 05:40,23.9,upper 3B,upper
21/07/2022 05:50,23.9,upper 3B,upper
21/07/2022 06:00,23.8,upper 3B,upper
21/07/2022 06:10,23.9,upper 3B,upper
21/07/2022 06:20,23.8,upper 3B,upper
21/07/2022 06:30,23.9,upper 3B,upper
21/07/2022 06:40,23.8,upper 3B,upper
21/07/2022 06:50,23.8,upper 3B,upper
21/07/2022 07:00,23.8,upper 3B,upper
21/07/2022 07:10,23.7,upper 3B,upper
21/07/2022 07:20,23.8,upper 3B,upper
21/07/2022 07:30,23.9,upper 3B,upper
21/07/2022 07:40,23.8,upper 3B,upper
21/07/2022 07:50,23.6,upper 3B,upper
21/07/2022 08:00,23,upper 3B,upper
21/07/2022 08:10,22.7,upper 3B,upper
21/07/2022 08:20,22.7,upper 3B,upper
21/07/2022 08:30,22.6,upper 3B,upper
21/07/2022 08:40,22.5,upper 3B,upper
21/07/2022 08:50,22.4,upper 3B,upper
21/07/2022 09:00,22.3,upper 3B,upper
21/07/2022 09:10,22.3,upper 3B,upper
21/07/2022 09:20,22.2,upper 3B,upper
21/07/2022 09:30,22.2,upper 3B,upper
21/07/2022 09:40,22.2,upper 3B,upper
21/07/2022 09:50,22.1,upper 3B,upper
21/07/2022 10:00,22.1,upper 3B,upper
21/07/2022 10:10,22.1,upper 3B,upper
21/07/2022 10:20,22.1,upper 3B,upper
21/07/2022 10:30,22.1,upper 3B,upper
21/07/2022 10:40,22.1,upper 3B,upper
21/07/2022 10:50,22.1,upper 3B,upper
21/07/2022 11:00,22.1,upper 3B,upper
21/07/2022 11:10,22.2,upper 3B,upper
21/07/2022 11:20,22.3,upper 3B,upper
21/07/2022 11:30,22.3,upper 3B,upper
21/07/2022 11:40,22.5,upper 3B,upper
21/07/2022 11:50,22.5,upper 3B,upper
21/07/2022 12:00,22.5,upper 3B,upper
21/07/2022 12:10,22.6,upper 3B,upper
21/07/2022 12:20,22.6,upper 3B,upper
21/07/2022 12:30,22.6,upper 3B,upper
21/07/2022 12:40,22.7,upper 3B,upper
21/07/2022 12:50,22.7,upper 3B,upper
21/07/2022 13:00,22.7,upper 3B,upper
21/07/2022 13:10,22.7,upper 3B,upper
21/07/2022 13:20,22.7,upper 3B,upper
21/07/2022 13:30,22.7,upper 3B,upper
21/07/2022 13:40,22.7,upper 3B,upper
21/07/2022 13:50,22.7,upper 3B,upper
21/07/2022 14:00,22.7,upper 3B,upper
21/07/2022 14:10,22.7,upper 3B,upper
21/07/2022 14:20,22.7,upper 3B,upper
21/07/2022 14:30,22.7,upper 3B,upper
21/07/2022 14:40,22.7,upper 3B,upper
21/07/2022 14:50,22.7,upper 3B,upper
21/07/2022 15:00,22.6,upper 3B,upper
21/07/2022 15:10,22.7,upper 3B,upper
21/07/2022 15:20,22.7,upper 3B,upper
21/07/2022 15:30,22.6,upper 3B,upper
21/07/2022 15:40,22.7,upper 3B,upper
21/07/2022 15:50,22.7,upper 3B,upper
21/07/2022 16:00,22.7,upper 3B,upper
21/07/2022 16:10,22.6,upper 3B,upper
21/07/2022 16:20,22.6,upper 3B,upper
21/07/2022 16:30,22.7,upper 3B,upper
21/07/2022 16:40,22.7,upper 3B,upper
21/07/2022 16:50,22.6,upper 3B,upper
21/07/2022 17:00,22.6,upper 3B,upper
21/07/2022 17:10,22.6,upper 3B,upper
21/07/2022 17:20,22.6,upper 3B,upper
21/07/2022 17:30,22.5,upper 3B,upper
21/07/2022 17:40,22.5,upper 3B,upper
21/07/2022 17:50,22.6,upper 3B,upper
21/07/2022 18:00,22.5,upper 3B,upper
21/07/2022 18:10,22.5,upper 3B,upper
21/07/2022 18:20,22.6,upper 3B,upper
21/07/2022 18:30,22.5,upper 3B,upper
21/07/2022 18:40,22.5,upper 3B,upper
21/07/2022 18:50,22.5,upper 3B,upper
21/07/2022 19:00,22.5,upper 3B,upper
21/07/2022 19:10,22.5,upper 3B,upper
21/07/2022 19:20,22.5,upper 3B,upper
21/07/2022 19:30,22.5,upper 3B,upper
21/07/2022 19:40,22.5,upper 3B,upper
21/07/2022 19:50,22.6,upper 3B,upper
21/07/2022 20:00,22.5,upper 3B,upper
21/07/2022 20:10,22.5,upper 3B,upper
21/07/2022 20:20,22.5,upper 3B,upper
21/07/2022 20:30,22.5,upper 3B,upper
21/07/2022 20:40,22.4,upper 3B,upper
21/07/2022 20:50,22.5,upper 3B,upper
21/07/2022 21:00,22.5,upper 3B,upper
21/07/2022 21:10,22.5,upper 3B,upper
21/07/2022 21:20,22.5,upper 3B,upper
21/07/2022 21:30,22.4,upper 3B,upper
21/07/2022 21:40,22.5,upper 3B,upper
21/07/2022 21:50,22.5,upper 3B,upper
21/07/2022 22:00,22.5,upper 3B,upper
21/07/2022 22:10,22.5,upper 3B,upper
21/07/2022 22:20,22.5,upper 3B,upper
21/07/2022 22:30,22.5,upper 3B,upper
21/07/2022 22:40,22.5,upper 3B,upper
21/07/2022 22:50,22.5,upper 3B,upper
21/07/2022 23:00,22.5,upper 3B,upper
21/07/2022 23:10,22.5,upper 3B,upper
21/07/2022 23:20,22.5,upper 3B,upper
21/07/2022 23:30,22.5,upper 3B,upper
21/07/2022 23:40,22.5,upper 3B,upper
21/07/2022 23:50,22.5,upper 3B,upper
22/07/2022 00:00,22.5,upper 3B,upper
22/07/2022 00:10,22.5,upper 3B,upper
22/07/2022 00:20,22.5,upper 3B,upper
22/07/2022 00:30,22.5,upper 3B,upper
22/07/2022 00:40,22.5,upper 3B,upper
22/07/2022 00:50,22.5,upper 3B,upper
22/07/2022 01:00,22.5,upper 3B,upper
22/07/2022 01:10,22.4,upper 3B,upper
22/07/2022 01:20,22.4,upper 3B,upper
22/07/2022 01:30,22.4,upper 3B,upper
22/07/2022 01:40,22.4,upper 3B,upper
22/07/2022 01:50,22.5,upper 3B,upper
22/07/2022 02:00,22.5,upper 3B,upper
22/07/2022 02:10,22.4,upper 3B,upper
22/07/2022 02:20,22.4,upper 3B,upper
22/07/2022 02:30,22.5,upper 3B,upper
22/07/2022 02:40,22.4,upper 3B,upper
22/07/2022 02:50,22.4,upper 3B,upper
22/07/2022 03:00,22.4,upper 3B,upper
22/07/2022 03:10,22.4,upper 3B,upper
22/07/2022 03:20,22.4,upper 3B,upper
22/07/2022 03:30,22.4,upper 3B,upper
22/07/2022 03:40,22.5,upper 3B,upper
22/07/2022 03:50,22.4,upper 3B,upper
22/07/2022 04:00,22.4,upper 3B,upper
22/07/2022 04:10,22.4,upper 3B,upper
22/07/2022 04:20,22.5,upper 3B,upper
22/07/2022 04:30,22.5,upper 3B,upper
22/07/2022 04:40,22.4,upper 3B,upper
22/07/2022 04:50,22.5,upper 3B,upper
22/07/2022 05:00,22.5,upper 3B,upper
22/07/2022 05:10,22.4,upper 3B,upper
22/07/2022 05:20,22.4,upper 3B,upper
22/07/2022 05:30,22.5,upper 3B,upper
22/07/2022 05:40,22.5,upper 3B,upper
22/07/2022 05:50,22.5,upper 3B,upper
22/07/2022 06:00,22.5,upper 3B,upper
22/07/2022 06:10,22.5,upper 3B,upper
22/07/2022 06:20,22.4,upper 3B,upper
22/07/2022 06:30,22.5,upper 3B,upper
22/07/2022 06:40,22.4,upper 3B,upper
22/07/2022 06:50,22.5,upper 3B,upper
22/07/2022 07:00,22.5,upper 3B,upper
22/07/2022 07:10,22.5,upper 3B,upper
22/07/2022 07:20,22.5,upper 3B,upper
12/07/2022 09:40,34.4,lower 1A,lower
12/07/2022 09:50,35.3,lower 1A,lower
12/07/2022 10:00,33.6,lower 1A,lower
12/07/2022 10:10,36.4,lower 1A,lower
12/07/2022 10:20,33.9,lower 1A,lower
12/07/2022 10:30,21,lower 1A,lower
12/07/2022 10:40,17.1,lower 1A,lower
12/07/2022 10:50,15.8,lower 1A,lower
12/07/2022 11:00,14.7,lower 1A,lower
12/07/2022 11:10,14.5,lower 1A,lower
12/07/2022 11:20,14.4,lower 1A,lower
12/07/2022 11:30,14.1,lower 1A,lower
12/07/2022 11:40,13.9,lower 1A,lower
12/07/2022 11:50,13.9,lower 1A,lower
12/07/2022 12:00,13.8,lower 1A,lower
12/07/2022 12:10,13.8,lower 1A,lower
12/07/2022 12:20,13.8,lower 1A,lower
12/07/2022 12:30,14.1,lower 1A,lower
12/07/2022 12:40,14.1,lower 1A,lower
12/07/2022 12:50,14.2,lower 1A,lower
12/07/2022 13:00,14.1,lower 1A,lower
12/07/2022 13:10,14.1,lower 1A,lower
12/07/2022 13:20,14.1,lower 1A,lower
12/07/2022 13:30,14,lower 1A,lower
12/07/2022 13:40,14,lower 1A,lower
12/07/2022 13:50,14.3,lower 1A,lower
12/07/2022 14:00,14.4,lower 1A,lower
12/07/2022 14:10,14.3,lower 1A,lower
12/07/2022 14:20,14.2,lower 1A,lower
12/07/2022 14:30,14.3,lower 1A,lower
12/07/2022 14:40,14.2,lower 1A,lower
12/07/2022 14:50,14.2,lower 1A,lower
12/07/2022 15:00,14.3,lower 1A,lower
12/07/2022 15:10,14.1,lower 1A,lower
12/07/2022 15:20,14.5,lower 1A,lower
12/07/2022 15:30,14.5,lower 1A,lower
12/07/2022 15:40,14.3,lower 1A,lower
12/07/2022 15:50,14.4,lower 1A,lower
12/07/2022 16:00,14.7,lower 1A,lower
12/07/2022 16:10,14.7,lower 1A,lower
12/07/2022 16:20,15.1,lower 1A,lower
12/07/2022 16:30,15.9,lower 1A,lower
12/07/2022 16:40,19.5,lower 1A,lower
12/07/2022 16:50,21.1,lower 1A,lower
12/07/2022 17:00,23.3,lower 1A,lower
12/07/2022 17:10,22.5,lower 1A,lower
12/07/2022 17:20,22.5,lower 1A,lower
12/07/2022 17:30,22.3,lower 1A,lower
12/07/2022 17:40,24,lower 1A,lower
12/07/2022 17:50,21.8,lower 1A,lower
12/07/2022 18:00,21.9,lower 1A,lower
12/07/2022 18:10,22.1,lower 1A,lower
12/07/2022 18:20,22.3,lower 1A,lower
12/07/2022 18:30,21.6,lower 1A,lower
12/07/2022 18:40,21.7,lower 1A,lower
12/07/2022 18:50,21.5,lower 1A,lower
12/07/2022 19:00,20.7,lower 1A,lower
12/07/2022 19:10,20.4,lower 1A,lower
12/07/2022 19:20,20.3,lower 1A,lower
12/07/2022 19:30,20.1,lower 1A,lower
12/07/2022 19:40,19.5,lower 1A,lower
12/07/2022 19:50,19,lower 1A,lower
12/07/2022 20:00,18.5,lower 1A,lower
12/07/2022 20:10,18.2,lower 1A,lower
12/07/2022 20:20,18.1,lower 1A,lower
12/07/2022 20:30,18.1,lower 1A,lower
12/07/2022 20:40,18.4,lower 1A,lower
12/07/2022 20:50,18.5,lower 1A,lower
12/07/2022 21:00,18.7,lower 1A,lower
12/07/2022 21:10,18.3,lower 1A,lower
12/07/2022 21:20,18.2,lower 1A,lower
12/07/2022 21:30,17.8,lower 1A,lower
12/07/2022 21:40,17.5,lower 1A,lower
12/07/2022 21:50,17.3,lower 1A,lower
12/07/2022 22:00,17.3,lower 1A,lower
12/07/2022 22:10,18,lower 1A,lower
12/07/2022 22:20,17.3,lower 1A,lower
12/07/2022 22:30,17.1,lower 1A,lower
12/07/2022 22:40,16.9,lower 1A,lower
12/07/2022 22:50,16.8,lower 1A,lower
12/07/2022 23:00,16.3,lower 1A,lower
12/07/2022 23:10,14.5,lower 1A,lower
12/07/2022 23:20,14.3,lower 1A,lower
12/07/2022 23:30,13.9,lower 1A,lower
12/07/2022 23:40,13.8,lower 1A,lower
12/07/2022 23:50,13.8,lower 1A,lower
13/07/2022 00:00,13.7,lower 1A,lower
13/07/2022 00:10,13.9,lower 1A,lower
13/07/2022 00:20,13.9,lower 1A,lower
13/07/2022 00:30,13.9,lower 1A,lower
13/07/2022 00:40,13.9,lower 1A,lower
13/07/2022 00:50,14,lower 1A,lower
13/07/2022 01:00,14.1,lower 1A,lower
13/07/2022 01:10,14.1,lower 1A,lower
13/07/2022 01:20,14,lower 1A,lower
13/07/2022 01:30,13.9,lower 1A,lower
13/07/2022 01:40,13.9,lower 1A,lower
13/07/2022 01:50,14,lower 1A,lower
13/07/2022 02:00,14,lower 1A,lower
13/07/2022 02:10,14.2,lower 1A,lower
13/07/2022 02:20,14.2,lower 1A,lower
13/07/2022 02:30,14.2,lower 1A,lower
13/07/2022 02:40,14.1,lower 1A,lower
13/07/2022 02:50,14.1,lower 1A,lower
13/07/2022 03:00,14.2,lower 1A,lower
13/07/2022 03:10,14.2,lower 1A,lower
13/07/2022 03:20,14.1,lower 1A,lower
13/07/2022 03:30,14.3,lower 1A,lower
13/07/2022 03:40,14.2,lower 1A,lower
13/07/2022 03:50,14,lower 1A,lower
13/07/2022 04:00,14,lower 1A,lower
13/07/2022 04:10,13.9,lower 1A,lower
13/07/2022 04:20,13.9,lower 1A,lower
13/07/2022 04:30,13.8,lower 1A,lower
13/07/2022 04:40,13.8,lower 1A,lower
13/07/2022 04:50,13.8,lower 1A,lower
13/07/2022 05:00,13.7,lower 1A,lower
13/07/2022 05:10,13.7,lower 1A,lower
13/07/2022 05:20,13.7,lower 1A,lower
13/07/2022 05:30,14,lower 1A,lower
13/07/2022 05:40,14.1,lower 1A,lower
13/07/2022 05:50,14.7,lower 1A,lower
13/07/2022 06:00,14.1,lower 1A,lower
13/07/2022 06:10,14.9,lower 1A,lower
13/07/2022 06:20,15.5,lower 1A,lower
13/07/2022 06:30,15.9,lower 1A,lower
13/07/2022 06:40,17.3,lower 1A,lower
13/07/2022 06:50,17.5,lower 1A,lower
13/07/2022 07:00,18,lower 1A,lower
13/07/2022 07:10,18.9,lower 1A,lower
13/07/2022 07:20,19.8,lower 1A,lower
13/07/2022 07:30,20.2,lower 1A,lower
